,종가,등락율,날짜,개인순매수,외국인순매수,기관순매수
1485,1972.05,-0.0009,2016-04-08,486,1651,-2800
1486,1973.89,0.0013,2016-04-07,298,2259,-3185
1487,1971.32,0.0044,2016-04-06,1196,1172,-2994
1488,1962.74,-0.008199999999999999,2016-04-05,1944,-1926,-733
1489,1978.97,0.0027,2016-04-04,615,574,-1931
1490,1973.57,-0.011200000000000002,2016-04-01,2851,-2106,-466
1491,1995.85,-0.0031,2016-03-31,821,-2100,575
1492,2002.14,0.0036,2016-03-30,-1266,371,68
1493,1994.91,0.0062,2016-03-29,-1845,1474,-265
1494,1982.54,-0.0006,2016-03-28,-251,-126,-320
1495,1983.81,-0.0011,2016-03-25,-707,-424,409
1496,1985.97,-0.0046,2016-03-24,592,455,-1732
1497,1995.12,-0.0008,2016-03-23,-436,115,-451
1498,1996.81,0.0034999999999999996,2016-03-22,-1151,1360,-884
1499,1989.76,-0.0012,2016-03-21,1035,1353,-3130
1500,1992.12,0.0021,2016-03-18,297,2783,-3429
1501,1987.99,0.0066,2016-03-17,-2685,7364,-1455
1502,1974.9,0.0025,2016-03-16,-459,976,-908
1503,1969.97,-0.0012,2016-03-15,95,631,-1314
1504,1972.27,0.0004,2016-03-14,1352,819,-2450
1505,1971.41,0.0011,2016-03-11,-568,1475,-1501
1506,1969.33,0.0084,2016-03-10,-1219,6503,-5820
1507,1952.95,0.0034999999999999996,2016-03-09,-46,-207,-260
1508,1946.12,-0.006,2016-03-08,1060,-961,-613
1509,1957.87,0.0011,2016-03-07,-536,2011,-1988
1510,1955.63,-0.0013,2016-03-04,-455,1598,-1321
1511,1958.17,0.0055000000000000005,2016-03-03,-3148,4960,-2354
1512,1947.42,0.016,2016-03-02,-4110,3760,-154
1513,1916.66,-0.0018,2016-02-29,-538,1719,-1893
1514,1920.16,0.0008,2016-02-26,-427,2424,1634
1515,1918.57,0.0032,2016-02-25,1008,197,-112
1516,1912.53,-0.0009,2016-02-24,-327,-200,-166
1517,1914.22,-0.0011,2016-02-23,-156,-67,-524
1518,1916.36,0.0001,2016-02-22,-537,335,-473
1519,1916.24,0.0039000000000000003,2016-02-19,-1784,1669,-684
1520,1908.84,0.0132,2016-02-18,-3020,858,1368
1521,1883.94,-0.0023,2016-02-17,-1588,-220,694
1522,1888.3,0.013999999999999999,2016-02-16,-2307,813,837
1523,1862.2,0.0147,2016-02-15,-1241,-1257,2207
1524,1835.28,-0.0141,2016-02-12,-1903,-3017,4287
1525,1861.54,-0.029300000000000003,2016-02-11,430,-1662,615
1526,1917.79,0.0008,2016-02-05,-1527,-14,5659
1527,1916.26,0.013500000000000002,2016-02-04,-3599,1480,1703
1528,1890.67,-0.0084,2016-02-03,1242,-1912,-12
1529,1906.6,-0.0095,2016-02-02,277,-321,-543
1530,1924.82,0.0067,2016-02-01,-2393,1826,32
1531,1912.06,0.0027,2016-01-29,-1771,1750,-652
1532,1906.94,0.0048,2016-01-28,-1029,-172,16441
1533,1897.87,0.013999999999999999,2016-01-27,-3036,322,2683
1534,1871.69,-0.0115,2016-01-26,3172,-1914,-1364
1535,1893.43,0.0074,2016-01-25,-1860,-826,2576
1536,1879.43,0.021099999999999997,2016-01-22,-2013,-1577,3461
1537,1840.53,-0.0027,2016-01-21,-271,-2975,3156
1538,1845.45,-0.023399999999999997,2016-01-20,3004,-2278,-842
1539,1889.64,0.006,2016-01-19,879,-2792,1772
1540,1878.45,-0.0002,2016-01-18,121,-3463,3186
1541,1878.87,-0.0111,2016-01-15,2517,-2168,-680
1542,1900.01,-0.0085,2016-01-14,2957,-3730,436
1543,1916.28,0.0134,2016-01-13,-1885,-503,2206
1544,1890.86,-0.0021,2016-01-12,1441,-2213,-15
1545,1894.84,-0.011899999999999999,2016-01-11,2569,-1130,861
1546,1917.62,0.006999999999999999,2016-01-08,-472,-1500,1232
1547,1904.33,-0.011000000000000001,2016-01-07,1844,-2680,79
1548,1925.43,-0.0026,2016-01-06,1029,1642,-692
1549,1930.53,0.0060999999999999995,2016-01-05,167,-1894,1000
1550,1918.76,-0.0217,2016-01-04,4157,-1567,-3471
1551,1961.31,-0.0025,2015-12-30,2297,-365,-2822
1552,1966.31,0.0011,2015-12-29,2643,-933,-2774
1553,1964.06,-0.0134,2015-12-28,-1952,-323,1497
1554,1990.65,-0.0043,2015-12-24,-3624,-71,3509
1555,1999.22,0.0033,2015-12-23,-4810,-61,4404
1556,1992.56,0.005699999999999999,2015-12-22,-2716,-72,2166
1557,1981.19,0.003,2015-12-21,-1420,-1208,2255
1558,1975.32,-0.0013,2015-12-18,-663,-1420,1759
1559,1977.96,0.0043,2015-12-17,-1761,-652,1779
1560,1969.4,0.018799999999999997,2015-12-16,-3954,-1610,5339
1561,1932.97,0.0027,2015-12-15,-92,-3562,2750
1562,1927.82,-0.010700000000000001,2015-12-14,-1478,-2959,3437
1563,1948.62,-0.0018,2015-12-11,-321,-2306,1178
1564,1952.07,0.002,2015-12-10,165,-3565,2303
1565,1948.24,-0.0004,2015-12-09,-132,-2443,1490
1566,1949.04,-0.0075,2015-12-08,598,-1813,250
1567,1963.67,-0.0054,2015-12-07,703,-1478,-481
1568,1974.4,-0.009899999999999999,2015-12-04,1542,-3634,652
1569,1994.07,-0.0076,2015-12-03,2111,-2556,-805
1570,2009.29,-0.0072,2015-12-02,1221,-3040,74
1571,2023.93,0.016,2015-12-01,-2128,1107,470
1572,1991.97,-0.0182,2015-11-30,3660,-5394,541
1573,2028.99,-0.0008,2015-11-27,-1364,-300,213
1574,2030.68,0.0106,2015-11-26,-2903,643,1599
1575,2009.42,-0.0034000000000000002,2015-11-25,153,-1966,756
1576,2016.29,0.0063,2015-11-24,-1250,-1831,2295
1577,2003.7,0.006999999999999999,2015-11-23,-1980,-1056,1681
1578,1989.86,0.0005,2015-11-20,-1175,-1784,1445
1579,1988.91,0.013300000000000001,2015-11-19,-7678,2876,3384
1580,1962.88,-0.0004,2015-11-18,400,-1426,239
1581,1963.58,0.0106,2015-11-17,-835,-1656,1569
1582,1943.02,-0.015300000000000001,2015-11-16,1165,-2356,112
1583,1973.29,-0.0101,2015-11-13,1111,-2102,-446
1584,1993.36,-0.002,2015-11-12,1057,-2200,-235
1585,1997.27,0.0003,2015-11-11,1362,-2246,65
1586,1996.59,-0.0144,2015-11-10,3969,-673,-1681
1587,2025.7,-0.0075,2015-11-09,734,30,-1885
1588,2041.07,-0.0040999999999999995,2015-11-06,552,-513,-1373
1589,2049.41,-0.0016,2015-11-05,457,-303,-1272
1590,2052.77,0.0021,2015-11-04,-2256,1150,-384
1591,2048.4,0.006500000000000001,2015-11-03,-3066,298,1014
1592,2035.24,0.0028000000000000004,2015-11-02,-228,1325,-2494
1593,2029.47,-0.0023,2015-10-30,1438,-277,-1300
1594,2034.16,-0.0040999999999999995,2015-10-29,731,-285,-495
1595,2042.51,-0.001,2015-10-28,177,-2215,1722
1596,2044.65,-0.0017000000000000001,2015-10-27,277,-124,-182
1597,2048.08,0.0038,2015-10-26,-1620,1589,10
1598,2040.4,0.0086,2015-10-23,-2813,1123,1626
1599,2023.0,-0.0098,2015-10-22,2368,-2868,252
1600,2042.98,0.0018,2015-10-21,-780,-60,455
1601,2039.36,0.0045000000000000005,2015-10-20,-1312,373,782
1602,2030.27,0.0,2015-10-19,-442,631,-266
1603,2030.26,-0.0015,2015-10-16,849,-2155,1241
1604,2033.27,0.0118,2015-10-15,-2912,382,2324
1605,2009.55,-0.004699999999999999,2015-10-14,536,-1114,388
1606,2019.05,-0.0013,2015-10-13,-331,1040,-901
1607,2021.63,0.001,2015-10-12,-2672,1330,859
1608,2019.53,0.0068000000000000005,2015-10-08,-2031,1885,-378
1609,2005.84,0.0076,2015-10-07,-2109,879,874
1610,1990.65,0.0063,2015-10-06,-1627,1380,913
1611,1978.25,0.0044,2015-10-05,-1359,-161,734
1612,1969.68,-0.0049,2015-10-02,1059,-1280,-124
1613,1979.32,0.0084,2015-10-01,-3055,1007,1712
1614,1962.81,0.0103,2015-09-30,-356,1480,-1510
1615,1942.85,-0.0022,2015-09-25,861,-3002,1516
1616,1947.1,0.0013,2015-09-24,5900,-2203,624
1617,1944.64,-0.0189,2015-09-23,3892,-2997,1526
1618,1982.06,0.0088,2015-09-22,-1017,-198,1129
1619,1964.68,-0.015700000000000002,2015-09-21,2537,-1926,-1106
1620,1995.95,0.0098,2015-09-18,-1981,1703,-105
1621,1976.49,0.0005,2015-09-17,-2685,1227,1344
1622,1975.45,0.0196,2015-09-16,-5911,2185,3590
1623,1937.56,0.0032,2015-09-15,-1341,-1183,2111
1624,1931.46,-0.0051,2015-09-14,503,-596,-317
1625,1941.37,-0.0106,2015-09-11,324,-567,-348
1626,1962.11,0.0144,2015-09-10,-3778,-2323,6004
1627,1934.2,0.0296,2015-09-09,-3886,-1477,5382
1628,1878.68,-0.0024,2015-09-08,235,-2506,1749
1629,1883.22,-0.0015,2015-09-07,-220,-2867,2677
1630,1886.04,-0.0154,2015-09-04,2041,-231,-2225
1631,1915.53,0.0002,2015-09-03,1423,-1211,-406
1632,1915.22,0.0005,2015-09-02,-294,-885,665
1633,1914.23,-0.013999999999999999,2015-09-01,2368,-77,-2784
1634,1941.49,0.002,2015-08-31,-68,-367,333
1635,1937.67,0.015600000000000001,2015-08-28,-591,-383,1158
1636,1908.0,0.0073,2015-08-27,1905,-3483,1205
1637,1894.09,0.025699999999999997,2015-08-26,1106,-5505,3913
1638,1846.63,0.0092,2015-08-25,3027,-5289,2146
1639,1829.81,-0.024700000000000003,2015-08-24,2980,-7291,4010
1640,1876.07,-0.020099999999999996,2015-08-21,-5329,-4463,9238
1641,1914.55,-0.0128,2015-08-20,-378,-2936,2885
1642,1939.38,-0.0086,2015-08-19,-2192,-256,1675
1643,1956.26,-0.0062,2015-08-18,-1018,-189,839
1644,1968.52,-0.0075,2015-08-17,1349,-3223,1543
1645,1983.46,0.004,2015-08-13,-275,-2168,1993
1646,1975.47,-0.005600000000000001,2015-08-12,197,-3036,2635
1647,1986.65,-0.008199999999999999,2015-08-11,756,-820,-209
1648,2003.17,-0.0034999999999999996,2015-08-10,672,-584,-26
1649,2010.23,-0.0015,2015-08-07,1517,-307,-1731
1650,2013.29,-0.008100000000000001,2015-08-06,1759,-1004,-1438
1651,2029.76,0.0009,2015-08-05,-642,-261,178
1652,2027.99,0.0097,2015-08-04,-1735,573,747
1653,2008.49,-0.010700000000000001,2015-08-03,550,-89,-1051
1654,2030.16,0.0055000000000000005,2015-07-31,-1401,1668,-902
1655,2019.03,-0.0091,2015-07-30,-252,-812,933
1656,2037.62,-0.0007000000000000001,2015-07-29,31,11,-341
1657,2039.1,0.0001,2015-07-28,-875,-1256,2071
1658,2038.81,-0.0034999999999999996,2015-07-27,-713,-11,360
1659,2045.96,-0.009300000000000001,2015-07-24,3833,-2585,-1488
1660,2065.07,0.0002,2015-07-23,1717,-1889,59
1661,2064.73,-0.0091,2015-07-22,4229,-3758,-287
1662,2083.62,0.005,2015-07-21,935,-1285,385
1663,2073.31,-0.0017000000000000001,2015-07-20,1303,-190,-1024
1664,2076.79,-0.0053,2015-07-17,3575,-755,-2929
1665,2087.89,0.0072,2015-07-16,-423,1815,988
1666,2072.91,0.0066,2015-07-15,609,2351,-2952
1667,2059.23,-0.0011,2015-07-14,1682,-384,-1213
1668,2061.52,0.0149,2015-07-13,273,45,-105
1669,2031.17,0.0017000000000000001,2015-07-10,2328,-714,-1567
1670,2027.81,0.0058,2015-07-09,1107,-3496,2324
1671,2016.21,-0.0118,2015-07-08,2963,-3985,1147
1672,2040.29,-0.0066,2015-07-07,2503,-1033,-1509
1673,2053.93,-0.024,2015-07-06,4891,-2806,-2189
1674,2104.41,-0.0014000000000000002,2015-07-03,1210,-119,-705
1675,2107.33,0.0045000000000000005,2015-07-02,-20,1127,-825
1676,2097.89,0.011399999999999999,2015-07-01,-748,64,736
1677,2074.2,0.0067,2015-06-30,-310,-513,835
1678,2060.49,-0.014199999999999999,2015-06-29,929,-1125,230
1679,2090.26,0.0025,2015-06-26,-169,590,-338
1680,2085.06,-0.0002,2015-06-25,-319,61,386
1681,2085.53,0.0021,2015-06-24,-246,541,-148
1682,2081.2,0.0127,2015-06-23,-1181,-105,1429
1683,2055.16,0.004,2015-06-22,1048,-1240,261
1684,2046.96,0.0025,2015-06-19,1117,-2842,1904
1685,2041.88,0.0034000000000000002,2015-06-18,14,-2646,2583
1686,2034.86,0.003,2015-06-17,637,-1545,924
1687,2028.72,-0.0067,2015-06-16,1870,-3137,1203
1688,2042.32,-0.0048,2015-06-15,117,1225,-1374
1689,2052.17,-0.0022,2015-06-12,2217,-826,-1442
1690,2056.61,0.0026,2015-06-11,2541,-1642,-968
1691,2051.32,-0.0062,2015-06-10,2793,-1962,-855
1692,2064.03,-0.0006,2015-06-09,1620,-1454,-382
1693,2065.19,-0.0014000000000000002,2015-06-08,676,-741,-159
1694,2068.1,-0.0023,2015-06-05,-543,1094,-614
1695,2072.86,0.004699999999999999,2015-06-04,-99,3746,-3598
1696,2063.16,-0.0074,2015-06-03,-886,1499,-749
1697,2078.64,-0.0113,2015-06-02,2245,123,-2132
1698,2102.37,-0.0059,2015-06-01,476,391,-891
1699,2114.8,0.0019,2015-05-29,-1702,2551,-825
1700,2110.89,0.0016,2015-05-28,-469,2484,-2026
1701,2107.5,-0.0168,2015-05-27,4215,-2310,-2022
1702,2143.5,-0.0012,2015-05-26,-450,-100,802
1703,2146.1,0.011000000000000001,2015-05-22,-3470,2945,457
1704,2122.81,-0.0078000000000000005,2015-05-21,1978,608,-2521
1705,2139.54,0.0088,2015-05-20,-755,1344,-425
1706,2120.85,0.0034000000000000002,2015-05-19,880,776,-1685
1707,2113.72,0.0034000000000000002,2015-05-18,251,1621,-1768
1708,2106.5,-0.006500000000000001,2015-05-15,2364,4794,-656
1709,2120.33,0.0029,2015-05-14,1127,235,-1123
1710,2114.16,0.0083,2015-05-13,-720,775,-21
1711,2096.77,-0.0003,2015-05-12,755,54,-921
1712,2097.38,0.005699999999999999,2015-05-11,832,-461,-570
1713,2085.52,-0.0026,2015-05-08,1978,-239,-1715
1714,2091.0,-0.006500000000000001,2015-05-07,1685,-672,-1084
1715,2104.58,-0.013000000000000001,2015-05-06,1106,937,-2185
1716,2132.23,0.0024,2015-05-04,-105,1295,-1141
1717,2127.17,-0.0072,2015-04-30,1089,716,-1628
1718,2142.63,-0.0023,2015-04-29,2317,-603,-1374
1719,2147.67,-0.0046,2015-04-28,-663,-7,714
1720,2157.54,-0.001,2015-04-27,323,2080,-2462
1721,2159.8,-0.0063,2015-04-24,-805,5339,-4347
1722,2173.41,0.0138,2015-04-23,-4577,4397,343
1723,2143.89,-0.0004,2015-04-22,-3334,7431,-3951
1724,2144.79,-0.0009,2015-04-21,2274,2452,-4748
1725,2146.71,0.0015,2015-04-20,324,2839,-3048
1726,2143.5,0.0017000000000000001,2015-04-17,-1486,2816,-1081
1727,2139.9,0.009399999999999999,2015-04-16,-1018,3703,-2681
1728,2119.96,0.0039000000000000003,2015-04-15,182,3224,-3449
1729,2111.72,0.0060999999999999995,2015-04-14,-2210,3926,-1481
1730,2098.92,0.0053,2015-04-13,222,2770,-2847
1731,2087.76,0.013999999999999999,2015-04-10,-3044,2879,220
1732,2058.87,-0.0002,2015-04-09,1534,1533,-2287
1733,2059.26,0.006,2015-04-08,-1368,917,600
1734,2047.03,0.0003,2015-04-07,627,440,-570
1735,2046.43,0.0005,2015-04-06,1213,-215,-1085
1736,2045.42,0.008100000000000001,2015-04-03,-1315,432,896
1737,2029.07,0.0003,2015-04-02,997,-183,-705
1738,2028.45,-0.0062,2015-04-01,1223,-707,-829
1739,2041.03,0.0054,2015-03-31,-267,1374,-1068
1740,2030.04,0.0051,2015-03-30,160,763,-782
1741,2019.8,-0.0014000000000000002,2015-03-27,1544,-800,-332
1742,2022.56,-0.009899999999999999,2015-03-26,1875,-1138,-683
1743,2042.81,0.0007000000000000001,2015-03-25,1016,1159,-1759
1744,2041.37,0.0023,2015-03-24,401,630,-849
1745,2036.59,-0.0003,2015-03-23,-1138,1437,-86
1746,2037.24,-0.0003,2015-03-20,191,2187,-2217
1747,2037.89,0.004699999999999999,2015-03-19,-2325,3996,-1431
1748,2028.45,-0.0007000000000000001,2015-03-18,-608,3299,-2428
1749,2029.91,0.021400000000000002,2015-03-17,-5949,4971,967
1750,1987.33,0.0008,2015-03-16,80,31,-257
1751,1985.79,0.0077,2015-03-13,-635,1050,-476
1752,1970.59,-0.0052,2015-03-12,1816,-1182,-804
1753,1980.83,-0.002,2015-03-11,2605,903,-3547
1754,1984.77,-0.004,2015-03-10,1183,800,-2038
1755,1992.82,-0.01,2015-03-09,2333,-627,-1834
1756,2012.94,0.0073,2015-03-06,-1407,2828,-1519
1757,1998.38,0.0,2015-03-05,278,1233,-1163
1758,1998.29,-0.0015,2015-03-04,931,2353,-3265
1759,2001.38,0.0023,2015-03-03,-46,1793,-1817
1760,1996.81,0.0055000000000000005,2015-03-02,-509,1581,-1060
1761,1985.8,-0.0037,2015-02-27,841,838,-1638
1762,1993.08,0.0013,2015-02-26,-1388,2308,-1006
1763,1990.47,0.0073,2015-02-25,-2996,2074,1118
1764,1976.12,0.0039000000000000003,2015-02-24,-1201,796,486
1765,1968.39,0.0034999999999999996,2015-02-23,-930,1272,-105
1766,1961.45,0.0016,2015-02-17,-788,-256,1255
1767,1958.23,0.0004,2015-02-16,-326,1327,-948
1768,1957.5,0.008199999999999999,2015-02-13,-2328,1735,656
1769,1941.63,-0.0021,2015-02-12,232,-592,334
1770,1945.7,0.0051,2015-02-11,-1459,1000,720
1771,1935.86,-0.005699999999999999,2015-02-10,944,-1298,396
1772,1947.0,-0.0044,2015-02-09,525,-1077,494
1773,1955.52,0.0014000000000000002,2015-02-06,-9129,4297,4710
1774,1952.84,-0.0051,2015-02-05,2193,-1140,-1099
1775,1962.79,0.0055000000000000005,2015-02-04,-2450,2247,268
1776,1951.96,-0.0004,2015-02-03,145,-295,143
1777,1952.68,0.0018,2015-02-02,315,42,-506
1778,1949.26,-0.0009,2015-01-30,1441,-951,-324
1779,1951.02,-0.0054,2015-01-29,1090,-2432,1233
1780,1961.58,0.004699999999999999,2015-01-28,-1307,-693,1863
1781,1952.4,0.0086,2015-01-27,-2022,824,1029
1782,1935.68,-0.0002,2015-01-26,735,-1091,-842
1783,1936.09,0.0079,2015-01-23,-1101,987,-955
1784,1920.82,-0.0002,2015-01-22,-863,615,-893
1785,1921.23,0.0015,2015-01-21,-114,704,-1587
1786,1918.31,0.008199999999999999,2015-01-20,-2112,320,1705
1787,1902.62,0.0077,2015-01-19,-1438,-256,1628
1788,1888.13,-0.013600000000000001,2015-01-16,2689,-3001,-1270
1789,1914.14,0.0003,2015-01-15,291,-2066,425
1790,1913.66,-0.0018,2015-01-14,719,-906,-836
1791,1917.14,-0.002,2015-01-13,2721,-541,-3079
1792,1920.95,-0.0019,2015-01-12,-19,-814,-117
1793,1924.7,0.0105,2015-01-09,-2816,1592,778
1794,1904.65,0.0111,2015-01-08,-1486,1938,-261
1795,1883.83,0.0007000000000000001,2015-01-07,1256,-2210,-37
1796,1882.45,-0.0174,2015-01-06,2731,-3309,-804
1797,1915.75,-0.0055000000000000005,2015-01-05,575,555,-2306
1798,1926.44,0.005699999999999999,2015-01-02,1264,286,-2040
1799,1915.59,-0.0064,2014-12-30,1479,-992,-2026
1800,1927.86,-0.0104,2014-12-29,1273,-1197,-1660
1801,1948.16,0.0008,2014-12-26,-3681,658,2995
1802,1946.61,0.0039000000000000003,2014-12-24,-2317,531,1542
1803,1939.02,-0.0021,2014-12-23,-1392,-1166,1447
1804,1943.12,0.0068000000000000005,2014-12-22,-1348,-559,1869
1805,1929.98,0.0171,2014-12-19,-1823,-24,1833
1806,1897.5,-0.0014000000000000002,2014-12-18,-627,-5220,4834
1807,1900.16,-0.0021,2014-12-17,-904,-4086,3952
1808,1904.13,-0.0085,2014-12-16,1202,-4899,3459
1809,1920.36,-0.0007000000000000001,2014-12-15,261,-3044,1650
1810,1921.71,0.0027,2014-12-12,-214,-2488,1840
1811,1916.59,-0.0149,2014-12-11,3383,-7068,2010
1812,1945.56,-0.0129,2014-12-10,1094,-1309,-259
1813,1970.95,-0.004,2014-12-09,-394,2287,-97
1814,1978.95,-0.0039000000000000003,2014-12-08,-313,1065,-714
1815,1986.62,0.0,2014-12-05,-626,2304,-1748
1816,1986.61,0.0085,2014-12-04,-2679,437,1995
1817,1969.91,0.0021,2014-12-03,-1027,460,-145
1818,1965.83,0.0003,2014-12-02,-370,433,-895
1819,1965.22,-0.0079,2014-12-01,1226,622,-2096
1820,1980.78,-0.0007000000000000001,2014-11-28,940,524,-1512
1821,1982.09,0.0006,2014-11-27,-128,-192,375
1822,1980.84,0.0003,2014-11-26,-698,766,-70
1823,1980.21,0.0008,2014-11-25,-4158,3875,423
1824,1978.54,0.006999999999999999,2014-11-24,-4434,3493,866
1825,1964.84,0.0034999999999999996,2014-11-21,-1495,581,701
1826,1958.04,-0.0045000000000000005,2014-11-20,-892,3855,1426
1827,1966.87,-0.0001,2014-11-19,-582,3756,69
1828,1967.01,0.012,2014-11-18,-2925,2402,707
1829,1943.63,-0.0008,2014-11-17,-1775,-327,1684
1830,1945.14,-0.0078000000000000005,2014-11-14,-1825,-2412,3834
1831,1960.51,-0.0034000000000000002,2014-11-13,549,1112,-2038
1832,1967.27,0.0022,2014-11-12,-324,-169,-305
1833,1963.0,0.0024,2014-11-11,-1274,1092,-481
1834,1958.23,0.0095,2014-11-10,-796,424,-48
1835,1939.87,0.0018,2014-11-07,-48,-974,768
1836,1936.48,0.0026,2014-11-06,-1351,-684,1610
1837,1931.43,-0.0019,2014-11-05,-869,-1375,1881
1838,1935.19,-0.0091,2014-11-04,351,-242,-487
1839,1952.97,-0.0058,2014-11-03,616,-52,-1034
1840,1964.43,0.0028000000000000004,2014-10-31,-424,2784,-2923
1841,1958.93,-0.0011,2014-10-30,1474,-230,-1376
1842,1961.17,0.0184,2014-10-29,-4070,1238,2762
1843,1925.68,-0.0033,2014-10-28,1092,-1486,438
1844,1931.97,0.0033,2014-10-27,-954,-102,985
1845,1925.69,-0.0031,2014-10-24,1036,3556,3952
1846,1931.65,-0.0027,2014-10-23,669,-1948,1231
1847,1936.97,0.0113,2014-10-22,-1103,438,684
1848,1915.28,-0.0077,2014-10-21,1169,-629,-552
1849,1930.06,0.0155,2014-10-20,-1544,206,1175
1850,1900.66,-0.0095,2014-10-17,806,-3095,2135
1851,1918.83,-0.0037,2014-10-16,-656,-218,836
1852,1925.91,-0.0017000000000000001,2014-10-15,765,-1814,815
1853,1929.25,0.0011,2014-10-14,295,-2924,2487
1854,1927.21,-0.0070999999999999995,2014-10-13,-762,-3162,3739
1855,1940.92,-0.0124,2014-10-10,845,-1866,922
1856,1965.25,-0.0039000000000000003,2014-10-08,574,-1565,753
1857,1972.91,0.0023,2014-10-07,233,-1791,1421
1858,1968.39,-0.0039000000000000003,2014-10-06,1396,-1998,456
1859,1976.16,-0.0077,2014-10-02,1002,-3862,2599
1860,1991.54,-0.0141,2014-10-01,1445,-1974,352
1861,2020.09,-0.0032,2014-09-30,-1035,1849,164
1862,2026.6,-0.0025,2014-09-29,-101,558,-646
1863,2031.64,-0.0012,2014-09-26,44,-234,199
1864,2034.11,-0.0008,2014-09-25,35,-1261,1175
1865,2035.64,0.0033,2014-09-24,-1107,-270,1298
1866,2028.91,-0.0051,2014-09-23,-333,-2580,2853
1867,2039.27,-0.0070999999999999995,2014-09-22,1955,-2405,324
1868,2053.82,0.003,2014-09-19,1056,-2416,2004
1869,2047.74,-0.0072,2014-09-18,2924,-1086,-1740
1870,2062.61,0.0096,2014-09-17,-1637,259,1413
1871,2042.92,0.0034999999999999996,2014-09-16,-650,-993,1501
1872,2035.82,-0.003,2014-09-15,-88,87,-41
1873,2041.86,0.0038,2014-09-12,-119,-585,563
1874,2034.16,-0.0074,2014-09-11,2627,-696,-2019
1875,2049.41,-0.0033,2014-09-05,285,511,-810
1876,2056.26,0.0025,2014-09-04,-584,694,27
1877,2051.2,-0.0002,2014-09-03,1241,1322,-2239
1878,2051.58,-0.0079,2014-09-02,1858,333,-2173
1879,2067.86,-0.0003,2014-09-01,234,639,-773
1880,2068.54,-0.0034999999999999996,2014-08-29,209,1550,-1216
1881,2075.76,0.0004,2014-08-28,-792,1274,-318
1882,2074.93,0.0033,2014-08-27,-749,509,439
1883,2068.05,0.0034999999999999996,2014-08-26,-1283,1009,387
1884,2060.89,0.002,2014-08-25,-629,-268,946
1885,2056.7,0.0060999999999999995,2014-08-22,-339,1053,-483
1886,2044.21,-0.0138,2014-08-21,3817,25,-3722
1887,2072.78,0.0008,2014-08-20,947,2345,-2384
1888,2071.14,0.0088,2014-08-19,-1499,1831,-132
1889,2053.13,-0.0049,2014-08-18,1827,12,-1636
1890,2063.22,0.0004,2014-08-14,-226,1930,-1402
1891,2062.36,0.0102,2014-08-13,-2674,4110,-1472
1892,2041.47,0.001,2014-08-12,-283,983,-627
1893,2039.37,0.0040999999999999995,2014-08-11,467,-147,-339
1894,2031.1,-0.011399999999999999,2014-08-08,2734,-2083,-431
1895,2054.51,-0.003,2014-08-07,1862,-506,-1305
1896,2060.73,-0.0027,2014-08-06,811,1843,70
1897,2066.26,-0.0068000000000000005,2014-08-05,2682,1203,-3104
1898,2080.42,0.0034999999999999996,2014-08-04,259,2214,-2529
1899,2073.1,-0.0015,2014-08-01,-1817,-650,2536
1900,2076.12,-0.0031,2014-07-31,-3170,4927,-1542
1901,2082.61,0.01,2014-07-30,-5756,6235,-349
1902,2061.97,0.0064,2014-07-29,-4753,3632,1310
1903,2048.81,0.0074,2014-07-28,-2662,1759,1205
1904,2033.85,0.0036,2014-07-25,-801,503,962
1905,2026.62,-0.0008,2014-07-24,10,1743,-1679
1906,2028.32,-0.0003,2014-07-23,-631,993,-297
1907,2028.93,0.0052,2014-07-22,-585,1329,-703
1908,2018.5,-0.0005,2014-07-21,420,979,-1346
1909,2019.42,-0.0007000000000000001,2014-07-18,1280,1212,-2532
1910,2020.9,0.0037,2014-07-17,-1086,2277,-1216
1911,2013.48,0.0004,2014-07-16,-349,1530,-1203
1912,2012.72,0.009399999999999999,2014-07-15,-1408,2817,-1480
1913,1993.88,0.0026,2014-07-14,231,-66,-95
1914,1988.74,-0.006999999999999999,2014-07-11,2033,669,-2535
1915,2002.84,0.0012,2014-07-10,760,1869,-2469
1916,2000.5,-0.0031,2014-07-09,1871,-689,-1085
1917,2006.66,0.0008,2014-07-08,273,984,-1331
1918,2005.12,-0.0023,2014-07-07,703,1875,-2495
1919,2009.66,-0.0007000000000000001,2014-07-04,315,335,-648
1920,2010.97,-0.0021,2014-07-03,-238,1592,-1168
1921,2015.28,0.008100000000000001,2014-07-02,-2445,3148,-500
1922,1999.0,-0.0016,2014-07-01,385,1006,-1279
1923,2002.21,0.0069,2014-06-30,-2006,1895,266
1924,1988.51,-0.0033,2014-06-27,-4662,3090,1646
1925,1995.05,0.0067,2014-06-26,-1778,913,1058
1926,1981.77,-0.0063,2014-06-25,49,-238,200
1927,1994.35,0.0098,2014-06-24,-2519,253,2273
1928,1974.92,0.0034999999999999996,2014-06-23,-1260,7,1412
1929,1968.07,-0.012,2014-06-20,2683,-917,767
